Unnamed:,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster
5303,1,8,0,1,7,1,0,0,0,0,0
5304,0,144,383,196,87,54,0,3,0,0,0
5305,0,158,324,215,119,33,1,5,0,0,0
5306,1,6,0,0,6,0,0,0,0,0,0
5307,1,22,0,0,22,0,0,0,0,0,0
5308,0,121,442,104,73,48,0,0,0,0,0
5309,1,26,0,1,26,0,0,0,0,0,0
5310,0,153,339,187,107,42,1,2,0,1,0
5311,1,10,0,0,10,0,0,0,0,0,0
5312,1,13,0,0,13,0,0,0,0,0,0
5313,0,202,323,166,132,67,0,3,0,0,0
5314,0,29,0,1,29,0,0,0,0,0,0
5315,0,151,328,135,92,52,0,3,0,4,0
5316,0,132,263,43,106,25,0,0,1,0,0
5317,0,145,142,97,93,52,0,0,0,0,0
5318,0,150,388,201,98,47,0,4,0,1,0
5319,0,12,1,3,12,0,0,0,0,0,0
5320,0,193,631,206,133,57,2,0,1,0,0
5321,0,214,530,209,141,65,4,3,0,1,0
5322,1,24,1,0,23,1,0,0,0,0,0
5323,0,27,0,0,27,0,0,0,0,0,0
5324,0,187,544,142,124,55,2,5,0,1,0
5325,0,173,429,166,132,37,2,0,2,0,0
5326,1,48,4,2,48,0,0,0,0,0,0
5327,0,190,511,197,142,46,0,1,0,1,0
5328,1,13,0,0,13,0,0,0,0,0,0
5329,0,226,556,268,146,79,0,1,0,0,0
5330,1,15,0,0,15,0,0,0,0,0,0
5331,0,154,467,111,89,59,0,4,1,1,0
5332,0,98,346,142,68,28,1,1,0,0,0
5333,0,30,0,4,30,0,0,0,0,0,0
5334,0,157,499,220,128,24,1,4,0,0,0
5335,0,140,262,166,92,48,0,0,0,0,0
5336,0,125,323,146,84,40,0,1,0,0,0
5337,0,170,472,200,122,45,1,2,0,0,0
5338,1,25,0,0,25,0,0,0,0,0,0
5339,1,22,1,0,22,0,0,0,0,0,0
5340,1,19,0,0,19,0,0,0,0,0,0
5341,0,144,347,119,84,56,2,1,0,1,0
5342,0,150,379,166,99,48,0,3,0,0,0
5343,1,14,0,0,14,0,0,0,0,0,0
5344,1,27,0,0,27,0,0,0,0,0,0
5345,0,218,354,155,177,38,2,1,0,0,0
5346,0,163,347,185,122,39,0,1,1,0,0
5347,1,23,1,0,22,1,0,0,0,0,0
5348,1,32,1,0,32,0,0,0,0,0,0
5349,0,152,333,104,98,49,1,2,1,1,0
5350,1,21,1,0,21,0,0,0,0,0,0
5351,0,135,326,122,86,44,1,1,0,3,0
5352,1,38,1,0,38,0,0,0,0,0,0
5353,0,189,329,144,111,77,0,1,0,0,0
5354,0,237,507,225,155,80,0,0,1,1,0
5355,0,189,442,202,115,66,4,2,2,0,0
5356,1,22,1,0,21,1,0,0,0,0,0
5357,0,194,419,218,110,83,0,0,0,1,0
5358,0,156,847,217,116,39,0,1,0,0,0
5359,0,232,567,302,137,90,0,2,0,3,1
5360,1,46,1,1,46,0,0,0,0,0,0
5361,0,174,487,231,123,51,0,0,0,0,0
5362,0,169,436,147,121,44,3,0,1,0,0
5363,0,42,0,5,41,0,0,1,0,0,0
5364,0,207,995,191,127,78,1,1,0,0,0
5365,1,24,0,0,24,0,0,0,0,0,0
5366,0,208,502,156,133,71,2,1,0,1,0
5367,0,71,0,11,71,0,0,0,0,0,0
5368,0,218,469,182,130,85,0,1,1,1,0
5369,1,5,0,0,5,0,0,0,0,0,0
5370,1,19,1,0,19,0,0,0,0,0,0
5371,0,172,501,227,103,66,1,2,0,0,0
5372,1,14,0,0,13,1,0,0,0,0,0
5373,0,207,1122,180,126,79,1,0,0,1,0
5374,0,219,590,125,160,55,1,2,0,1,0
5375,1,28,0,0,28,0,0,0,0,0,0
5376,1,25,1,0,25,0,0,0,0,0,0
5377,0,158,853,241,96,60,1,1,0,0,0
5378,0,226,524,133,117,106,2,0,0,1,0
5379,0,163,857,195,111,51,0,1,0,0,0
5380,0,193,544,234,115,76,1,1,0,0,0
5381,1,46,0,0,46,0,0,0,0,0,0
5382,0,132,722,161,84,44,1,2,0,1,0
5383,1,18,0,0,18,0,0,0,0,0,0
5384,0,163,767,176,98,64,0,1,0,0,0
5385,0,128,630,140,79,44,0,5,0,0,0
5386,0,14,0,0,14,0,0,0,0,0,0
5387,0,114,324,148,68,43,0,3,0,0,0
5388,0,153,423,104,77,73,0,2,1,0,0
5389,0,133,333,116,54,75,1,1,1,1,0
5390,0,143,1366,203,101,42,0,0,0,0,0
5391,1,11,0,0,11,0,0,0,0,0,0
5392,0,61,83,64,55,6,0,0,0,0,0
5393,1,7,0,0,7,0,0,0,0,0,0
5394,0,5,0,0,5,0,0,0,0,0,0
5395,1,18,0,1,18,0,0,0,0,0,0
5396,0,222,1800,183,142,67,3,8,2,0,0
5397,1,41,1,0,41,0,0,0,0,0,0
5398,0,149,429,117,95,50,2,2,0,0,0
5399,1,29,0,0,29,0,0,0,0,0,0
5400,0,30,1,0,30,0,0,0,0,0,0
5401,0,54,48,40,43,11,0,0,0,0,0
5402,0,163,354,150,100,60,1,2,0,0,0
5403,1,14,0,1,14,0,0,0,0,0,0
5404,1,30,0,0,30,0,0,0,0,0,0
5405,0,182,584,158,105,76,0,0,1,0,0
5406,1,13,0,0,13,0,0,0,0,0,0
5407,0,200,417,139,109,87,1,2,1,0,0
5408,1,38,0,1,38,0,0,0,0,0,0
5409,0,188,498,182,108,77,2,0,0,1,0
5410,0,180,439,123,113,62,1,4,0,0,0
5411,1,36,5,5,35,1,0,0,0,0,0
5412,1,19,0,0,19,0,0,0,0,0,0
5413,1,35,0,0,35,0,0,0,0,0,0
5414,0,178,1320,169,89,83,4,2,0,0,0
5415,0,198,473,112,109,87,1,0,1,0,0
5416,0,179,489,114,116,62,0,1,0,0,0
5417,1,34,1,0,34,0,0,0,0,0,0
5418,0,30,0,3,29,0,0,1,0,0,0
5419,0,169,881,141,83,82,0,4,0,0,0
5420,1,21,1,0,21,0,0,0,0,0,0
5421,0,41,0,4,41,0,0,0,0,0,0
5422,0,230,906,215,158,65,1,4,1,1,0
5423,0,236,703,141,155,76,2,3,0,0,0
5424,1,18,3,0,18,0,0,0,0,0,0
5425,0,4,0,0,4,0,0,0,0,0,0
5426,0,160,466,201,100,54,0,6,0,0,0
5427,0,24,0,1,24,0,0,0,0,0,0
5428,1,76,2,1,76,0,0,0,0,0,0
5429,0,201,672,154,131,67,2,0,0,1,0
5430,1,44,0,0,44,0,0,0,0,0,0
5431,1,29,1,1,29,0,0,0,0,0,0
5432,0,30,0,6,29,1,0,0,0,0,0
5433,0,232,457,113,140,76,0,12,1,3,1
5434,1,16,0,0,15,1,0,0,0,0,0
5435,1,38,0,0,38,0,0,0,0,0,0
5436,0,203,536,130,124,74,3,2,0,0,0
5437,1,9,0,0,9,0,0,0,0,0,0
5438,1,59,0,0,58,1,0,0,0,0,0
5439,0,174,346,115,106,65,0,3,0,0,0
5440,1,22,0,0,21,1,0,0,0,0,0
5441,0,52,0,8,52,0,0,0,0,0,0
5442,1,18,0,0,18,0,0,0,0,0,0
5443,1,72,2,0,71,1,0,0,0,0,0
5444,0,256,546,135,161,91,1,3,0,0,0
5445,1,12,0,0,12,0,0,0,0,0,0
5446,1,13,0,0,13,0,0,0,0,0,0
5447,0,162,352,101,85,72,1,4,0,0,0
5448,0,7,0,0,7,0,0,0,0,0,0
5449,1,38,3,0,38,0,0,0,0,0,0
5450,0,14,0,4,14,0,0,0,0,0,0
5451,0,113,592,127,92,18,2,1,0,0,0
5452,0,239,408,162,168,68,1,1,0,1,0
5453,1,37,1,1,37,0,0,0,0,0,0
5454,0,242,415,112,158,78,0,5,0,1,0
5455,1,19,0,0,19,0,0,0,0,0,0
5456,1,30,0,1,29,1,0,0,0,0,0
5457,1,63,3,0,61,1,1,0,0,0,0
5458,0,184,941,162,119,62,0,2,1,0,0
5459,1,32,0,1,32,0,0,0,0,0,0
5460,0,199,515,118,150,44,3,2,0,0,0
5461,0,84,79,77,70,12,0,2,0,0,0
5462,0,179,454,113,125,52,0,2,0,0,0
5463,0,8,0,1,8,0,0,0,0,0,0
5464,0,123,356,109,81,39,1,1,1,0,0
5465,0,52,39,14,39,12,1,0,0,0,0
5466,0,99,325,73,84,15,0,0,0,0,0
5467,0,170,726,148,100,64,2,3,1,0,0
5468,1,50,4,3,50,0,0,0,0,0,0
5469,1,23,1,0,23,0,0,0,0,0,0
5470,1,25,0,0,25,0,0,0,0,0,0
5471,0,206,378,149,137,67,0,2,0,0,0
5472,1,16,0,0,16,0,0,0,0,0,0
5473,1,25,0,0,25,0,0,0,0,0,0
5474,1,19,0,0,19,0,0,0,0,0,0
5475,0,128,571,110,92,35,0,0,0,1,0
5476,0,54,100,28,36,18,0,0,0,0,0
5477,1,10,0,0,10,0,0,0,0,0,0
5478,0,108,168,43,69,38,0,0,1,0,0
5479,0,122,307,70,93,24,0,3,1,1,0
5480,1,33,1,0,32,1,0,0,0,0,0
5481,0,228,1030,192,149,62,0,6,10,1,1
5482,0,152,358,121,94,54,2,2,0,0,0
5483,0,170,793,194,120,43,2,5,0,0,0
5484,0,165,1630,169,119,42,0,3,1,0,0
5485,1,552,0,3,551,1,0,0,0,0,0
5486,0,180,994,224,112,60,1,6,1,0,0
5487,1,172,9,2,169,1,2,0,0,0,0
5488,0,227,473,154,148,74,2,2,0,1,0
5489,1,9,0,0,9,0,0,0,0,0,0
5490,0,110,328,126,78,29,0,2,0,1,0
5491,1,27,0,0,27,0,0,0,0,0,0
5492,1,477,3,0,475,2,0,0,0,0,0
5493,0,213,1688,265,123,86,1,3,0,0,0
5494,1,7,0,0,7,0,0,0,0,0,0
5495,1,250,1,0,248,1,0,1,0,0,0
5496,0,175,1196,230,126,49,0,0,0,0,0
5497,0,129,215,145,97,30,0,1,0,1,0
5498,0,202,1311,175,126,70,2,3,0,1,0
5499,0,205,476,149,128,75,1,1,0,0,0
5500,0,136,270,114,80,49,3,3,1,0,0
5501,0,37,0,4,37,0,0,0,0,0,0
5502,0,164,1819,163,95,61,1,6,0,1,0
5503,0,173,1214,244,106,64,1,2,0,0,0
5504,0,177,706,186,98,77,0,2,0,0,0
5505,0,47,7,17,45,2,0,0,0,0,0
5506,0,242,744,193,154,85,0,3,0,0,0
5507,1,27,1,0,27,0,0,0,0,0,0
5508,0,225,559,166,125,98,0,1,0,1,0
5509,1,22,0,1,22,0,0,0,0,0,0
5510,0,8,0,0,8,0,0,0,0,0,0
5511,0,238,815,165,136,96,2,3,1,0,0
5512,0,235,1278,212,171,60,2,1,0,1,0
5513,1,25,0,1,25,0,0,0,0,0,0
5514,1,29,4,0,29,0,0,0,0,0,0
5515,1,17,0,0,17,0,0,0,0,0,0
5516,0,46,0,0,45,1,0,0,0,0,0
5517,0,362,745,199,190,168,3,1,0,0,0
5518,1,209,0,1,203,3,3,0,0,0,0
5519,1,23,1,0,23,0,0,0,0,0,0
5520,0,290,915,240,166,119,2,2,1,0,0
5521,1,41,0,1,40,1,0,0,0,0,0
5522,0,267,1221,259,176,90,0,1,0,0,0
5523,1,11,0,0,11,0,0,0,0,0,0
5524,1,143,0,1,143,0,0,0,0,0,0
5525,0,225,1085,204,140,82,0,1,2,0,0
5526,1,13,0,0,13,0,0,0,0,0,0
5527,0,237,1430,243,163,68,2,3,0,1,0
5528,1,11,0,0,11,0,0,0,0,0,0
5529,0,345,1019,162,237,105,0,2,1,0,0
5530,1,10,0,0,10,0,0,0,0,0,0
5531,0,252,885,242,182,70,0,0,0,0,0
5532,0,168,718,172,91,74,1,2,0,0,0
5533,1,8,1,0,8,0,0,0,0,0,0
5534,0,257,1096,206,143,110,0,2,0,2,1
5535,0,316,1080,194,177,135,1,2,0,1,1
5536,1,13,0,0,13,0,0,0,0,0,0
5537,0,281,809,171,181,97,1,2,0,0,0
5538,0,285,778,171,170,110,3,2,0,0,0
5539,0,195,1176,209,106,85,1,2,1,0,0
5540,0,13,0,0,13,0,0,0,0,0,0
5541,0,239,1270,194,145,87,1,5,1,0,0
5542,0,270,898,233,174,91,2,3,0,0,0
5543,1,21,1,0,21,0,0,0,0,0,0
5544,0,307,1275,228,216,86,1,4,0,0,0
5545,1,12,0,0,12,0,0,0,0,0,0
5546,1,26,0,0,26,0,0,0,0,0,0
5547,1,21,0,0,21,0,0,0,0,0,0
5548,0,236,938,216,131,103,0,2,0,0,0
5549,0,258,1008,261,149,108,1,0,0,0,0
5550,1,33,2,1,33,0,0,0,0,0,0
5551,0,320,2021,362,202,114,2,2,0,0,1
5552,1,23,1,0,23,0,0,0,0,0,0
5553,1,60,4,0,60,0,0,0,0,0,0
5554,1,102,8,3,100,2,0,0,0,0,0
5555,0,268,1820,298,180,85,1,2,0,0,0
5556,1,49,0,0,48,0,1,0,0,0,0
5557,1,41,2,0,40,0,1,0,0,0,0
5558,0,239,938,212,163,71,1,3,0,1,0
5559,1,32,2,0,31,0,1,0,0,0,0
5560,1,17,0,0,16,1,0,0,0,0,0
5561,0,273,914,218,161,107,1,3,0,1,0
5562,0,229,1005,227,146,80,2,1,0,0,0
5563,1,21,0,0,21,0,0,0,0,0,0
5564,1,26,1,0,26,0,0,0,0,0,0
5565,0,212,551,187,114,95,0,3,0,0,0
5566,0,294,1689,284,185,103,1,4,1,0,1
5567,1,29,1,0,29,0,0,0,0,0,0
5568,0,239,548,188,139,96,0,4,0,0,0
5569,1,14,0,0,13,1,0,0,0,0,0
5570,0,296,656,253,168,121,1,5,1,0,0
5571,0,277,1270,311,175,98,0,4,0,0,0
5572,1,18,0,0,17,1,0,0,0,0,0
5573,0,292,1425,264,162,119,2,7,1,1,1
5574,1,18,0,0,18,0,0,0,0,0,0
5575,1,9,1,0,9,0,0,0,0,0,0
5576,1,34,1,0,32,2,0,0,0,0,0
5577,0,303,1003,242,160,137,2,2,1,1,1
5578,0,237,913,202,136,100,1,0,0,0,0
5579,1,22,3,0,21,1,0,0,0,0,0
5580,0,315,1050,274,164,143,3,2,1,2,1
5581,1,27,0,0,27,0,0,0,0,0,0
5582,1,13,0,0,12,1,0,0,0,0,0
5583,0,251,1145,261,112,133,3,2,1,0,1
5584,1,24,1,0,23,1,0,0,0,0,0
5585,0,81,0,1,80,1,0,0,0,0,0
5586,0,212,916,198,131,79,1,1,0,0,0
5587,0,440,1112,322,256,176,3,3,0,2,1
5588,1,16,0,1,15,1,0,0,0,0,0
5589,0,349,967,280,188,156,3,2,0,0,1
5590,1,29,0,2,29,0,0,0,0,0,0
5591,1,27,0,1,27,0,0,0,0,0,0
5592,0,354,1119,277,164,187,1,2,0,0,1
5593,1,7,0,0,7,0,0,0,0,0,0
5594,0,323,1908,261,207,112,1,3,0,0,1
5595,1,19,0,0,17,1,1,0,0,0,0
5596,0,52,0,6,51,1,0,0,0,0,0
5597,0,398,1942,322,196,198,0,4,0,0,1
5598,1,18,0,0,18,0,0,0,0,0,0
5599,1,6,1,0,6,0,0,0,0,0,0
5600,0,265,1138,254,140,120,0,2,1,2,1
5601,1,8,0,0,8,0,0,0,0,0,0
5602,0,253,1410,261,165,79,3,2,3,1,1
5603,0,264,1487,279,167,95,1,1,0,0,0
5604,1,15,0,0,15,0,0,0,0,0,0
5605,1,13,0,0,13,0,0,0,0,0,0
5606,1,21,0,0,19,1,1,0,0,0,0
5607,0,392,1972,312,214,168,3,4,2,1,1
5608,0,266,736,229,168,94,0,2,2,0,0
5609,1,10,0,0,9,1,0,0,0,0,0
5610,1,19,0,0,18,1,0,0,0,0,0
5611,0,359,1092,242,203,151,2,2,0,1,1
5612,0,331,1017,285,177,146,1,3,2,2,1
5613,1,19,0,0,18,1,0,0,0,0,0
5614,1,11,0,1,11,0,0,0,0,0,0
5615,1,7,0,2,7,0,0,0,0,0,0
5616,0,287,3800,406,202,81,0,3,0,1,1
5617,1,22,1,0,21,0,1,0,0,0,0
5618,1,9,0,0,9,0,0,0,0,0,0
5619,1,21,2,0,21,0,0,0,0,0,0
5620,1,22,0,0,22,0,0,0,0,0,0
5621,1,21,1,0,21,0,0,0,0,0,0
5622,1,26,2,0,26,0,0,0,0,0,0
5623,0,47,0,0,47,0,0,0,0,0,0
5624,0,291,1169,257,161,123,2,4,0,1,1
5625,1,23,0,1,23,0,0,0,0,0,0
5626,1,16,3,0,16,0,0,0,0,0,0
5627,1,4,0,0,4,0,0,0,0,0,0
5628,0,11,2,0,11,0,0,0,0,0,0
5629,0,39,0,0,39,0,0,0,0,0,0
5630,0,204,1059,235,134,66,0,2,2,0,0
5631,1,28,0,0,28,0,0,0,0,0,0
5632,1,11,0,1,11,0,0,0,0,0,0
5633,1,5,0,0,5,0,0,0,0,0,0
5634,1,8,0,0,8,0,0,0,0,0,0
5635,1,12,0,0,12,0,0,0,0,0,0
5636,0,199,603,199,134,63,2,0,0,0,0
5637,1,23,0,1,21,2,0,0,0,0,0
5638,1,12,0,0,12,0,0,0,0,0,0
5639,1,12,0,0,12,0,0,0,0,0,0
5640,1,46,2,2,45,1,0,0,0,0,0
5641,0,315,1247,274,206,106,2,1,0,0,0
5642,1,16,2,1,16,0,0,0,0,0,0
5643,1,18,0,0,17,0,0,1,0,0,0
5644,1,13,2,1,13,0,0,0,0,0,0
5645,0,304,1069,338,199,103,1,1,0,0,0
5646,1,13,0,0,12,1,0,0,0,0,0
5647,1,2,0,0,2,0,0,0,0,0,0
5648,1,3,0,0,2,1,0,0,0,0,0
5649,1,13,0,0,12,1,0,0,0,0,0
5650,1,9,0,0,9,0,0,0,0,0,0
5651,1,18,3,0,17,1,0,0,0,0,0
5652,0,240,1212,374,153,81,2,2,2,0,0
5653,1,16,1,0,16,0,0,0,0,0,0
5654,1,6,0,0,6,0,0,0,0,0,0
5655,1,15,1,0,15,0,0,0,0,0,0
5656,1,7,0,0,7,0,0,0,0,0,0
5657,1,11,0,0,10,1,0,0,0,0,0
5658,1,7,0,1,7,0,0,0,0,0,0
5659,1,1,0,0,1,0,0,0,0,0,0
5660,1,8,1,0,8,0,0,0,0,0,0
5661,1,7,0,0,7,0,0,0,0,0,0
5662,0,30,0,0,29,1,0,0,0,0,0
5663,0,229,695,251,134,87,1,7,0,0,0
5664,1,10,0,0,10,0,0,0,0,0,0
5665,1,7,0,0,6,1,0,0,0,0,0
5666,1,2,0,0,2,0,0,0,0,0,0
5667,1,29,1,1,28,1,0,0,0,0,0
5668,0,35,0,0,35,0,0,0,0,0,0
5669,0,22,0,0,22,0,0,0,0,0,0
5670,0,168,449,188,111,57,0,0,0,0,0
5671,1,11,0,0,11,0,0,0,0,0,0
5672,1,18,0,0,18,0,0,0,0,0,0
5673,1,20,0,0,19,1,0,0,0,0,0
5674,1,33,0,0,33,0,0,0,0,0,0
5675,1,13,0,0,13,0,0,0,0,0,0
5676,1,11,0,0,11,0,0,0,0,0,0
5677,1,11,0,0,11,0,0,0,0,0,0
5678,0,187,722,176,108,77,0,2,0,0,0
5679,1,4,0,0,4,0,0,0,0,0,0
5680,1,7,0,0,7,0,0,0,0,0,0
5681,1,36,2,1,36,0,0,0,0,0,0
5682,0,55,0,5,53,2,0,0,0,0,0
5683,0,287,709,196,171,109,0,4,1,2,1
5684,1,137,162,0,136,0,0,1,0,0,0
5685,1,7,0,1,7,0,0,0,0,0,0
5686,1,18,0,0,18,0,0,0,0,0,0
5687,1,241,2,0,234,4,3,0,0,0,0
5688,1,8,0,0,8,0,0,0,0,0,0
5689,1,11,0,0,11,0,0,0,0,0,0
5690,1,19,2,0,19,0,0,0,0,0,0
5691,0,200,752,184,126,74,0,0,0,0,0
5692,1,29,3,0,29,0,0,0,0,0,0
5693,1,9,0,0,8,0,1,0,0,0,0
5694,0,187,415,264,114,70,1,2,0,0,0
5695,1,14,0,0,14,0,0,0,0,0,0
5696,1,21,2,0,19,2,0,0,0,0,0
5697,1,31,4,0,31,0,0,0,0,0,0
5698,0,48,0,3,48,0,0,0,0,0,0
5699,0,170,1762,257,110,54,1,5,0,0,0
5700,1,11,0,0,10,1,0,0,0,0,0
5701,1,4,0,0,4,0,0,0,0,0,0
5702,1,16,0,0,16,0,0,0,0,0,0
5703,1,27,3,3,27,0,0,0,0,0,0
5704,0,58,2,0,58,0,0,0,0,0,0
5705,0,258,470,235,139,117,1,1,0,0,0
5706,1,21,0,0,21,0,0,0,0,0,0
5707,1,3,0,0,3,0,0,0,0,0,0
5708,0,46,0,0,46,0,0,0,0,0,0
5709,0,264,459,200,116,147,1,0,0,0,0
5710,1,1,0,0,1,0,0,0,0,0,0
5711,1,11,0,0,11,0,0,0,0,0,0
5712,0,41,0,2,41,0,0,0,0,0,0
5713,0,196,466,166,128,65,0,1,1,1,0
5714,1,10,0,0,10,0,0,0,0,0,0
5715,1,11,2,0,11,0,0,0,0,0,0
5716,0,109,202,167,75,32,0,2,0,0,0
5717,1,17,1,0,17,0,0,0,0,0,0
5718,1,20,0,0,20,0,0,0,0,0,0
5719,1,29,1,0,28,1,0,0,0,0,0
5720,0,50,0,0,50,0,0,0,0,0,0
5721,0,6,0,0,6,0,0,0,0,0,0
5722,0,292,898,262,170,116,3,1,1,1,1
5723,1,12,0,0,12,0,0,0,0,0,0
5724,1,13,0,0,13,0,0,0,0,0,0
5725,0,27,0,0,27,0,0,0,0,0,0
5726,0,7,0,0,7,0,0,0,0,0,0
5727,0,283,519,295,193,88,1,1,0,0,0
5728,1,37,6,0,37,0,0,0,0,0,0
5729,1,9,0,0,9,0,0,0,0,0,0
5730,0,265,664,191,160,101,1,1,1,1,0
5731,1,5,0,0,5,0,0,0,0,0,0
5732,1,18,1,0,17,1,0,0,0,0,0
5733,0,386,1912,394,246,137,1,2,0,0,1
5734,1,7,0,0,7,0,0,0,0,0,0
5735,1,9,0,0,9,0,0,0,0,0,0
5736,1,15,3,0,14,1,0,0,0,0,0
5737,1,16,0,0,16,0,0,0,0,0,0
5738,1,25,2,0,25,0,0,0,0,0,0
5739,1,23,0,0,23,0,0,0,0,0,0
5740,0,432,924,287,252,173,0,6,0,1,1
5741,1,15,0,0,15,0,0,0,0,0,0
5742,1,23,0,0,23,0,0,0,0,0,0
5743,1,17,0,0,17,0,0,0,0,0,0
5744,0,55,0,3,55,0,0,0,0,0,0
5745,0,274,1140,300,168,98,0,5,1,2,1
5746,1,18,0,0,18,0,0,0,0,0,0
5747,1,18,0,0,18,0,0,0,0,0,0
5748,1,38,0,0,37,0,0,1,0,0,0
5749,1,18,0,0,18,0,0,0,0,0,0
5750,1,22,0,0,22,0,0,0,0,0,0
5751,1,61,1,1,61,0,0,0,0,0,0
5752,0,54,0,0,54,0,0,0,0,0,0
5753,0,431,3450,533,329,90,2,9,0,1,1
5754,1,11,0,0,11,0,0,0,0,0,0
5755,1,20,0,0,20,0,0,0,0,0,0
5756,1,12,0,0,12,0,0,0,0,0,0
5757,1,16,1,0,16,0,0,0,0,0,0
5758,0,330,2409,397,207,118,0,5,0,0,1
5759,1,10,0,0,10,0,0,0,0,0,0
5760,1,29,0,1,29,0,0,0,0,0,0
5761,1,44,0,0,43,1,0,0,0,0,0
5762,0,43,0,0,43,0,0,0,0,0,0
5763,0,355,1249,349,245,100,1,5,1,3,1
5764,1,51,4,0,51,0,0,0,0,0,0
5765,1,16,0,0,16,0,0,0,0,0,0
5766,1,83,13,0,80,2,1,0,0,0,0
5767,1,42,0,0,40,0,2,0,0,0,0
5768,1,24,0,1,22,2,0,0,0,0,0
5769,0,17,0,0,16,1,0,0,0,0,0
5770,0,433,1814,451,269,160,0,3,0,1,1
5771,1,16,0,0,16,0,0,0,0,0,0
5772,1,23,0,1,23,0,0,0,0,0,0
5773,1,20,0,0,20,0,0,0,0,0,0
5774,1,15,0,0,15,0,0,0,0,0,0
5775,1,14,0,0,14,0,0,0,0,0,0
5776,0,321,1594,318,164,149,3,1,3,1,1
5777,1,30,1,0,30,0,0,0,0,0,0
5778,1,10,0,0,10,0,0,0,0,0,0
5779,1,33,0,0,32,1,0,0,0,0,0
5780,1,37,4,0,37,0,0,0,0,0,0
5781,0,45,2,0,45,0,0,0,0,0,0
5782,0,8,0,0,8,0,0,0,0,0,0
5783,0,22,0,0,22,0,0,0,0,0,0
5784,0,337,2638,270,175,156,1,4,0,1,1
5785,1,18,3,0,18,0,0,0,0,0,0
5786,0,233,1039,280,161,70,0,1,1,0,0
5787,1,29,0,0,29,0,0,0,0,0,0
5788,0,276,306,285,158,113,2,2,1,0,0
5789,0,158,234,92,108,48,0,2,0,0,0
5790,1,19,0,0,19,0,0,0,0,0,0
5791,1,35,0,0,35,0,0,0,0,0,0
5792,1,41,5,0,41,0,0,0,0,0,0
5793,0,26,0,0,26,0,0,0,0,0,0
5794,0,244,1356,332,176,67,1,0,0,0,0
5795,1,22,1,1,22,0,0,0,0,0,0
5796,1,29,0,1,29,0,0,0,0,0,0
5797,0,40,0,0,40,0,0,0,0,0,0
5798,0,256,2979,434,195,50,2,9,0,0,1
5799,1,12,0,0,12,0,0,0,0,0,0
5800,0,15,0,0,15,0,0,0,0,0,0
5801,0,19,0,0,19,0,0,0,0,0,0
5802,0,226,359,342,149,73,1,3,0,0,0
5803,1,26,0,1,26,0,0,0,0,0,0
5804,1,22,3,0,22,0,0,0,0,0,0
5805,1,46,10,1,46,0,0,0,0,0,0
5806,0,54,0,0,54,0,0,0,0,0,0
5807,0,335,2112,597,201,131,1,2,0,0,1
5808,1,13,1,0,13,0,0,0,0,0,0
5809,0,38,0,0,38,0,0,0,0,0,0
5810,0,223,1950,433,155,64,1,0,1,2,1
5811,1,14,0,0,13,1,0,0,0,0,0
5812,1,11,0,0,11,0,0,0,0,0,0
5813,1,13,0,0,13,0,0,0,0,0,0
5814,0,160,326,300,127,32,1,0,0,0,0
5815,1,8,0,0,7,1,0,0,0,0,0
5816,1,24,2,1,23,1,0,0,0,0,0
5817,1,24,3,0,23,1,0,0,0,0,0
5818,0,36,0,0,35,1,0,0,0,0,0
5819,0,8,0,0,8,0,0,0,0,0,0
5820,0,269,783,357,146,117,1,3,1,1,1
5821,1,36,3,0,35,1,0,0,0,0,0
5822,1,12,0,0,11,1,0,0,0,0,0
5823,0,135,245,133,66,64,1,4,0,0,0
5824,1,22,0,0,22,0,0,0,0,0,0
5825,0,34,0,0,34,0,0,0,0,0,0
5826,0,230,1562,322,140,90,0,0,0,0,0
5827,1,50,0,0,44,0,0,6,0,0,0
5828,1,19,0,0,18,1,0,0,0,0,0
5829,1,15,0,0,14,1,0,0,0,0,0
5830,1,13,1,0,12,1,0,0,0,0,0
5831,0,1,0,0,0,1,0,0,0,0,0
5832,0,182,443,135,91,89,2,0,0,0,0
5833,1,24,0,0,22,2,0,0,0,0,0
5834,1,33,0,1,32,1,0,0,0,0,0
5835,0,42,0,0,41,1,0,0,0,0,0
5836,0,249,1244,469,143,103,2,1,0,0,1
5837,1,17,0,0,17,0,0,0,0,0,0
5838,1,19,0,2,19,0,0,0,0,0,0
5839,0,34,0,0,33,1,0,0,0,0,0
5840,0,322,1503,491,201,113,1,2,2,3,1
5841,1,9,0,0,9,0,0,0,0,0,0
5842,1,43,2,0,43,0,0,0,0,0,0
5843,0,385,1651,489,230,146,2,4,2,1,1
5844,1,38,3,1,38,0,0,0,0,0,0
5845,0,40,0,0,40,0,0,0,0,0,0
5846,0,166,1199,348,131,35,0,0,0,0,0
5847,1,17,1,0,17,0,0,0,0,0,0
5848,1,23,0,0,23,0,0,0,0,0,0
5849,0,8,0,0,7,1,0,0,0,0,0
5850,0,169,293,195,99,69,0,1,0,0,0
5851,1,23,4,0,23,0,0,0,0,0,0
5852,1,17,1,0,17,0,0,0,0,0,0
5853,1,28,0,3,28,0,0,0,0,0,0
5854,1,50,3,0,50,0,0,0,0,0,0
5855,0,79,0,0,79,0,0,0,0,0,0
5856,0,219,1172,274,114,104,1,0,0,0,0
